InvoiceID,InvoiceNumber,CustomerName,Dates,EmployeeName,Title,GenreName,RegionName,Quantity,Price,Total
2084,137163,Box Office Supplies,2/10/2017,"Ashe,Lucille",Chinatown,Thriller,Middle,21,8.53,179.21
1559,136982,Soft Focus Video Rental,2/11/2017,"Putin,Julia",Chinatown,Thriller,North,12,8.95,107.44
68,136461,Lights-Camera-Action Ltd,2/12/2017,"Jennings,John",Chinatown,Thriller,North,7,8.25,57.78
1414,136935,Creative Films,2/13/2017,"Spears,Julie",Chinatown,Thriller,South,3,7.55,22.66
1783,137057,Creative Films,2/14/2017,"West,Chuck",Chinatown,Thriller,Middle,5,7.13,35.67
823,136715,Video Flicks International,2/15/2017,"Newhart,Anna",Chinatown,Thriller,Middle,15,7.97,119.61
573,136631,Cinefocus DVD,2/16/2017,"Lee,Frank",Chinatown,Thriller,South,1,7.69,7.69
2026,137140,Cinefocus DVD,2/17/2017,"Sagan,Jessica",Chinatown,Thriller,Middle,4,7.98,31.9
1944,137111,Cinefocus DVD,2/18/2017,"Goodman,Paul",Chinatown,Thriller,North,10,7.7,76.95
1979,137122,Cinefocus DVD,2/19/2017,"Goodman,Paul",Chinatown,Thriller,North,7,7.69,53.86
1356,136914,Cinefocus DVD,2/20/2017,"Carrey,Julia",Chinatown,Thriller,North,3,6.44,19.31
180,136503,AV Supplies,2/21/2017,"Anderson,Jane",Chinatown,Thriller,South,20,6.86,137.1
368,136567,AV Supplies,2/22/2017,"Silverstone,Gloria",Chinatown,Thriller,Middle,23,8.11,186.63
390,136574,AV Supplies,2/23/2017,"Simpson,Howard",Chinatown,Thriller,North,9,7.69,69.25
1716,137035,AV Supplies,2/24/2017,"Jennings,John",Chinatown,Thriller,North,12,7.97,95.69
1244,136876,Magic Lantern Classic Film Rental,2/25/2017,"Silverstone,Gloria",Chinatown,Thriller,Middle,18,7.69,138.5
1258,136880,Magic Lantern Classic Film Rental,2/26/2017,"Silverstone,Gloria",Chinatown,Thriller,Middle,24,6.72,161.16
788,136706,Cheapo Cheap DVD's Ltd,2/27/2017,"Spears,Julie",Chinatown,Thriller,South,5,8.39,41.97
459,136593,Cheapo Cheap DVD's Ltd,2/28/2017,"Silverstone,Gloria",Chinatown,Thriller,Middle,15,8.25,123.81
945,136769,Cheapo Cheap DVD's Ltd,3/1/2017,"Silverstone,Gloria",Chinatown,Thriller,Middle,19,7.97,151.51
249,136522,Cheapo Cheap DVD's Ltd,3/2/2017,"Simpson,Howard",Chinatown,Thriller,North,12,7.97,95.69
866,136738,Silver Screen Video,3/3/2017,"Streep,Margaret",Psycho,Thriller,South,11,7.66,84.31
441,136587,Silver Screen Video,3/4/2017,"Newhart,Anna",Psycho,Thriller,Middle,23,7.66,176.27
1430,136940,Silver Screen Video,3/5/2017,"Ashe,Lucille",Psycho,Thriller,Middle,4,7.8,31.18
1564,136983,Silver Screen Video,3/6/2017,"Goodman,Paul",Psycho,Thriller,North,12,7.27,87.29
1613,136998,Classic Films,3/7/2017,"Bell,Stephen",Psycho,Thriller,South,13,7.14,92.88
302,136542,Box Office Supplies,3/8/2017,"Diamond,Elizabeth",Psycho,Thriller,Middle,10,6.1,61.05
1438,136942,Soft Focus Video Rental,3/9/2017,"Lee,Frank",Psycho,Thriller,South,13,5.98,77.68
30,136447,Soft Focus Video Rental,3/10/2017,"Spears,Julie",Psycho,Thriller,South,25,6.24,155.88
930,136762,Soft Focus Video Rental,3/11/2017,"Simpson,Howard",Psycho,Thriller,North,21,7.53,158.22
1607,136997,Soft Focus Video Rental,3/12/2017,"Hicks,Michael",Psycho,Thriller,North,14,6.88,96.39
1065,136811,Lights-Camera-Action Ltd,3/13/2017,"Simpson,Meryl",Psycho,Thriller,South,7,6.11,42.74
586,136635,Lights-Camera-Action Ltd,3/14/2017,"Anderson,Jane",Psycho,Thriller,South,11,6.37,70.02
458,136592,Creative Films,3/15/2017,"Lee,Frank",Psycho,Thriller,South,19,5.98,113.53
1001,136787,Creative Films,3/16/2017,"Bradshaw,John",Psycho,Thriller,South,4,6.24,24.94
101,136474,Creative Films,3/17/2017,"Armstrong,Dan",Psycho,Thriller,North,1,7.79,7.79
264,136530,Creative Films,3/18/2017,"Armstrong,Dan",Psycho,Thriller,North,6,7.28,43.65
367,136566,Video Flicks International,3/19/2017,"Richards,Andy",Psycho,Thriller,South,8,7.79,62.35
1811,137068,Video Flicks International,3/20/2017,"Simpson,Meryl",Psycho,Thriller,South,24,7.14,171.47
1953,137115,Video Flicks International,3/21/2017,"Simpson,Howard",Psycho,Thriller,North,3,6.49,19.48
1098,136824,Cinefocus DVD,3/22/2017,"Hawking,Alfred",Psycho,Thriller,North,4,6.24,24.94
433,136585,AV Supplies,3/23/2017,"Richards,Andy",Psycho,Thriller,South,20,6.88,137.69
1482,136960,AV Supplies,3/24/2017,"Ashe,Lucille",Psycho,Thriller,Middle,15,6.62,99.37
732,136689,Magic Lantern Classic Film Rental,3/25/2017,"Diamond,Elizabeth",Psycho,Thriller,Middle,13,5.85,75.99
950,136771,Magic Lantern Classic Film Rental,3/26/2017,"Ashe,Lucille",Psycho,Thriller,Middle,5,7.66,38.32
1834,137076,Magic Lantern Classic Film Rental,3/27/2017,"West,Chuck",Psycho,Thriller,Middle,24,8.18,196.41
1257,136880,Magic Lantern Classic Film Rental,3/28/2017,"Silverstone,Gloria",Psycho,Thriller,Middle,5,6.11,30.53
1753,137046,Magic Lantern Classic Film Rental,3/29/2017,"Silverstone,Gloria",Psycho,Thriller,Middle,20,7.01,140.29
1864,137087,Magic Lantern Classic Film Rental,3/30/2017,"Putin,Julia",Psycho,Thriller,North,5,7.53,37.67
1223,136868,Cheapo Cheap DVD's Ltd,3/31/2017,"Lee,Frank",Psycho,Thriller,South,2,6.24,12.47
2100,137168,Cheapo Cheap DVD's Ltd,4/1/2017,"Bradshaw,John",Psycho,Thriller,South,9,6.75,60.79
1322,136902,Cheapo Cheap DVD's Ltd,4/2/2017,"Newhart,Anna",Psycho,Thriller,Middle,7,5.85,40.92
452,136591,Cheapo Cheap DVD's Ltd,4/3/2017,"Ashe,Lucille",Psycho,Thriller,Middle,14,5.98,83.66
656,136661,Cheapo Cheap DVD's Ltd,4/4/2017,"Ashe,Lucille",Psycho,Thriller,Middle,24,5.85,140.29
1471,136956,Cheapo Cheap DVD's Ltd,4/5/2017,"Ashe,Lucille",Psycho,Thriller,Middle,17,7.14,121.46
1844,137081,Cheapo Cheap DVD's Ltd,4/6/2017,"Goodman,Paul",Psycho,Thriller,North,25,8.31,207.84
811,136713,Addison-Freelander Screen Agency,4/7/2017,"Richards,Andy",Psycho,Thriller,South,16,6.36,101.84
1768,137053,Addison-Freelander Screen Agency,4/8/2017,"Jennings,John",Psycho,Thriller,North,16,7.4,118.47
645,136656,Silver Screen Video,4/9/2017,"Richards,Andy",Interview With The Vampire,Adventure,South,21,7.66,160.95
373,136568,Silver Screen Video,4/10/2017,"Diamond,Elizabeth",Interview With The Vampire,Adventure,Middle,14,6.36,89.11
1049,136804,Silver Screen Video,4/11/2017,"Newhart,Anna",Interview With The Vampire,Adventure,Middle,12,7.66,91.97
603,136641,Silver Screen Video,4/12/2017,"Sagan,Jessica",Interview With The Vampire,Adventure,Middle,16,6.76,108.08
1934,137107,Silver Screen Video,4/13/2017,"Davis,Charles",Interview With The Vampire,Adventure,Middle,6,6.89,41.31
1232,136870,Silver Screen Video,4/14/2017,"Carrey,Julia",Interview With The Vampire,Adventure,North,12,7.02,84.18
1198,136858,Classic Films,4/15/2017,"Putin,Julia",Interview With The Vampire,Adventure,North,12,6.1,73.26
111,136478,Classic Films,4/16/2017,"Armstrong,Dan",Interview With The Vampire,Adventure,North,17,7.27,123.66
1017,136795,Box Office Supplies,4/17/2017,"Spears,Julie",Interview With The Vampire,Adventure,South,1,8.31,8.31
274,136533,Box Office Supplies,4/18/2017,"Sagan,Jessica",Interview With The Vampire,Adventure,Middle,16,6.36,101.84
1584,136990,Box Office Supplies,4/19/2017,"Manning,Marilyn",Interview With The Vampire,Adventure,Middle,4,7.92,31.7
1965,137117,Box Office Supplies,4/20/2017,"Manning,Marilyn",Interview With The Vampire,Adventure,Middle,10,8.31,83.14
210,136511,Box Office Supplies,4/21/2017,"Putin,Julia",Interview With The Vampire,Adventure,North,1,7.92,7.92
859,136734,Box Office Supplies,4/22/2017,"Hawking,Alfred",Interview With The Vampire,Adventure,North,21,7.14,150.03
1087,136819,Box Office Supplies,4/23/2017,"Goodman,Paul",Interview With The Vampire,Adventure,North,3,6.24,18.71
137,136487,Soft Focus Video Rental,4/24/2017,"Lee,Frank",Interview With The Vampire,Adventure,South,22,6.49,142.89
1857,137085,Soft Focus Video Rental,4/25/2017,"Simpson,Meryl",Interview With The Vampire,Adventure,South,23,5.85,134.45
84,136468,Soft Focus Video Rental,4/26/2017,"Hawking,Alfred",Interview With The Vampire,Adventure,North,15,7.4,111.06
1605,136997,Soft Focus Video Rental,4/27/2017,"Hicks,Michael",Interview With The Vampire,Adventure,North,13,7.14,92.88
2029,137142,Lights-Camera-Action Ltd,4/28/2017,"Bell,Stephen",Interview With The Vampire,Adventure,South,25,8.31,207.84
44,136452,Lights-Camera-Action Ltd,4/29/2017,"Jennings,John",Interview With The Vampire,Adventure,North,22,6.49,142.89
387,136573,Creative Films,4/30/2017,"Manning,Marilyn",Interview With The Vampire,Adventure,Middle,9,6.37,57.29
1464,136953,Video Flicks International,5/1/2017,"Newhart,Anna",Interview With The Vampire,Adventure,Middle,6,8.05,48.32
1893,137094,Cinefocus DVD,5/2/2017,"Bradshaw,John",Interview With The Vampire,Adventure,South,13,8.05,104.7
1880,137091,Cinefocus DVD,5/3/2017,"Simpson,Meryl",Interview With The Vampire,Adventure,South,6,5.84,35.07
875,136740,Cinefocus DVD,5/4/2017,"Manning,Marilyn",Interview With The Vampire,Adventure,Middle,17,7.4,125.87
432,136585,AV Supplies,5/5/2017,"Richards,Andy",Interview With The Vampire,Adventure,South,10,8.05,80.54
1976,137121,AV Supplies,5/6/2017,"Jennings,John",Interview With The Vampire,Adventure,North,17,6.62,112.62
1296,136892,Magic Lantern Classic Film Rental,5/7/2017,"Newhart,Anna",Interview With The Vampire,Adventure,Middle,21,5.98,125.48
1513,136968,Magic Lantern Classic Film Rental,5/8/2017,"Newhart,Anna",Interview With The Vampire,Adventure,Middle,19,6.37,120.94
1922,137102,Magic Lantern Classic Film Rental,5/9/2017,"Hawking,Alfred",Interview With The Vampire,Adventure,North,9,6.11,54.95
1345,136911,Magic Lantern Classic Film Rental,5/10/2017,"Armstrong,Dan",Interview With The Vampire,Adventure,North,5,7.66,38.32
1301,136894,Cheapo Cheap DVD's Ltd,5/11/2017,"Anderson,Jane",Interview With The Vampire,Adventure,South,8,7.92,63.39
356,136563,Cheapo Cheap DVD's Ltd,5/12/2017,"Ashe,Lucille",Interview With The Vampire,Adventure,Middle,21,8.18,171.86
1075,136815,Cheapo Cheap DVD's Ltd,5/13/2017,"Manning,Marilyn",Interview With The Vampire,Adventure,Middle,16,7.4,118.47
800,136710,Cheapo Cheap DVD's Ltd,5/14/2017,"Silverstone,Gloria",Interview With The Vampire,Adventure,Middle,6,7.92,47.54
1000,136786,Cheapo Cheap DVD's Ltd,5/15/2017,"Silverstone,Gloria",Interview With The Vampire,Adventure,Middle,10,6.76,67.55
1725,137038,Cheapo Cheap DVD's Ltd,5/16/2017,"Simpson,Howard",Interview With The Vampire,Adventure,North,8,6.88,55.08
727,136686,Addison-Freelander Screen Agency,5/17/2017,"Spears,Julie",Interview With The Vampire,Adventure,South,16,7.79,124.7
1068,136812,Addison-Freelander Screen Agency,5/18/2017,"Spears,Julie",Interview With The Vampire,Adventure,South,2,7.8,15.59
804,136711,Addison-Freelander Screen Agency,5/19/2017,"Streep,Margaret",Interview With The Vampire,Adventure,South,8,7.53,60.27
1648,137013,Addison-Freelander Screen Agency,5/20/2017,"Simpson,Howard",Interview With The Vampire,Adventure,North,23,7.53,173.29
351,136561,Addison-Freelander Screen Agency,5/21/2017,"Hicks,Michael",Interview With The Vampire,Adventure,North,8,6.76,54.04
557,136625,Addison-Freelander Screen Agency,5/22/2017,"Hicks,Michael",Interview With The Vampire,Adventure,North,10,5.98,59.75
1575,136988,Silver Screen Video,5/23/2017,"Goodman,Paul","Aguirre, the Wrath of God",Adventure,North,25,8.53,213.35
2148,137183,Classic Films,5/24/2017,"Richards,Andy","Aguirre, the Wrath of God",Adventure,South,24,8.95,214.89
263,136529,Classic Films,5/25/2017,"Diamond,Elizabeth","Aguirre, the Wrath of God",Adventure,Middle,17,7.27,123.67
1677,137022,Classic Films,5/26/2017,"Carrey,Julia","Aguirre, the Wrath of God",Adventure,North,25,8.67,216.85
296,136539,Box Office Supplies,5/27/2017,"Bell,Stephen","Aguirre, the Wrath of God",Adventure,South,20,7.41,148.29
365,136565,Box Office Supplies,5/28/2017,"Bell,Stephen","Aguirre, the Wrath of God",Adventure,South,25,8.81,220.34
1023,136795,Box Office Supplies,5/29/2017,"Spears,Julie","Aguirre, the Wrath of God",Adventure,South,13,8.81,114.58
2081,137163,Box Office Supplies,5/30/2017,"Ashe,Lucille","Aguirre, the Wrath of God",Adventure,Middle,1,7.27,7.27
1138,136834,Box Office Supplies,5/31/2017,"West,Chuck","Aguirre, the Wrath of God",Adventure,Middle,5,8.95,44.77
769,136699,Soft Focus Video Rental,6/1/2017,"Hicks,Michael","Aguirre, the Wrath of God",Adventure,North,20,6.3,125.91
954,136774,Lights-Camera-Action Ltd,6/2/2017,"Lee,Frank","Aguirre, the Wrath of God",Adventure,South,22,7.69,169.28
1158,136844,Lights-Camera-Action Ltd,6/3/2017,"Bell,Stephen","Aguirre, the Wrath of God",Adventure,South,15,9.09,136.4
1303,136896,Lights-Camera-Action Ltd,6/4/2017,"Bradshaw,John","Aguirre, the Wrath of God",Adventure,South,9,6.3,56.66
442,136588,Lights-Camera-Action Ltd,6/5/2017,"Ashe,Lucille","Aguirre, the Wrath of God",Adventure,Middle,7,7.41,51.9
2133,137178,Lights-Camera-Action Ltd,6/6/2017,"Manning,Marilyn","Aguirre, the Wrath of God",Adventure,Middle,15,8.67,130.11
67,136461,Lights-Camera-Action Ltd,6/7/2017,"Jennings,John","Aguirre, the Wrath of God",Adventure,North,4,7.42,29.66
1416,136935,Creative Films,6/8/2017,"Spears,Julie","Aguirre, the Wrath of God",Adventure,South,3,7.13,21.4
833,136720,Creative Films,6/9/2017,"Streep,Margaret","Aguirre, the Wrath of God",Adventure,South,25,6.58,164.38
1205,136860,Creative Films,6/10/2017,"Streep,Margaret","Aguirre, the Wrath of God",Adventure,South,12,6.44,77.22
378,136570,Creative Films,6/11/2017,"Sagan,Jessica","Aguirre, the Wrath of God",Adventure,Middle,6,7.56,45.33
745,136692,Creative Films,6/12/2017,"Goodman,Paul","Aguirre, the Wrath of God",Adventure,North,20,7.28,145.5
1411,136933,Creative Films,6/13/2017,"Armstrong,Dan","Aguirre, the Wrath of God",Adventure,North,4,8.4,33.58
1010,136791,Video Flicks International,6/14/2017,"Bradshaw,John","Aguirre, the Wrath of God",Adventure,South,18,7,125.91
128,136483,Video Flicks International,6/15/2017,"Anderson,Jane","Aguirre, the Wrath of God",Adventure,South,22,8.81,193.9
1797,137061,Video Flicks International,6/16/2017,"Silverstone,Gloria","Aguirre, the Wrath of God",Adventure,Middle,25,7.27,181.87
1045,136802,Cinefocus DVD,6/17/2017,"Bell,Stephen","Aguirre, the Wrath of God",Adventure,South,20,8.81,176.27
1451,136946,Cinefocus DVD,6/18/2017,"Putin,Julia","Aguirre, the Wrath of God",Adventure,North,17,8.11,137.94
1535,136973,Cinefocus DVD,6/19/2017,"Hawking,Alfred","Aguirre, the Wrath of God",Adventure,North,1,6.58,6.58
848,136728,Cinefocus DVD,6/20/2017,"Hicks,Michael","Aguirre, the Wrath of God",Adventure,North,9,7.69,69.25
1485,136960,AV Supplies,6/21/2017,"Ashe,Lucille","Aguirre, the Wrath of God",Adventure,Middle,13,8.11,105.48
862,136737,AV Supplies,6/22/2017,"Putin,Julia","Aguirre, the Wrath of God",Adventure,North,9,7.97,71.77
79,136466,AV Supplies,6/23/2017,"Carrey,Julia","Aguirre, the Wrath of God",Adventure,North,9,7.55,67.99
1294,136892,Magic Lantern Classic Film Rental,6/24/2017,"Newhart,Anna","Aguirre, the Wrath of God",Adventure,Middle,3,6.86,20.57
2069,137158,Magic Lantern Classic Film Rental,6/25/2017,"Manning,Marilyn","Aguirre, the Wrath of God",Adventure,Middle,12,7.97,95.69
500,136609,Cheapo Cheap DVD's Ltd,6/26/2017,"Simpson,Meryl","Aguirre, the Wrath of God",Adventure,South,11,8.39,92.33
2119,137174,Cheapo Cheap DVD's Ltd,6/27/2017,"Diamond,Elizabeth","Aguirre, the Wrath of God",Adventure,Middle,17,6.58,111.78
1706,137033,Cheapo Cheap DVD's Ltd,6/28/2017,"Newhart,Anna","Aguirre, the Wrath of God",Adventure,Middle,2,7,13.99
512,136613,Cheapo Cheap DVD's Ltd,6/29/2017,"Simpson,Howard","Aguirre, the Wrath of God",Adventure,North,3,7.27,21.82
36,136449,Cheapo Cheap DVD's Ltd,6/30/2017,"Hawking,Alfred","Aguirre, the Wrath of God",Adventure,North,18,6.58,118.36
1841,137080,Addison-Freelander Screen Agency,7/1/2017,"Lee,Frank","Aguirre, the Wrath of God",Adventure,South,10,7,69.95
1537,136974,Addison-Freelander Screen Agency,7/2/2017,"Newhart,Anna","Aguirre, the Wrath of God",Adventure,Middle,16,8.81,141.02
1649,137013,Addison-Freelander Screen Agency,7/3/2017,"Simpson,Howard","Aguirre, the Wrath of God",Adventure,North,20,9.09,181.87
1079,136816,Addison-Freelander Screen Agency,7/4/2017,"Hicks,Michael","Aguirre, the Wrath of God",Adventure,North,23,7.41,170.54
372,136568,Silver Screen Video,7/5/2017,"Diamond,Elizabeth",The Purple Rose of Cairo,Fantasy,Middle,1,6.75,6.75
439,136587,Silver Screen Video,7/6/2017,"Newhart,Anna",The Purple Rose of Cairo,Fantasy,Middle,13,6.9,89.64
291,136537,Silver Screen Video,7/7/2017,"Jennings,John",The Purple Rose of Cairo,Fantasy,North,14,8.09,113.32
1433,136941,Classic Films,7/8/2017,"Hawking,Alfred",The Purple Rose of Cairo,Fantasy,North,9,9.29,83.64
1964,137117,Box Office Supplies,7/9/2017,"Manning,Marilyn",The Purple Rose of Cairo,Fantasy,Middle,21,6.75,141.66
382,136571,Box Office Supplies,7/10/2017,"Hicks,Michael",The Purple Rose of Cairo,Fantasy,North,21,7.2,151.1
1440,136942,Soft Focus Video Rental,7/11/2017,"Lee,Frank",The Purple Rose of Cairo,Fantasy,South,21,7.35,154.25
1904,137096,Soft Focus Video Rental,7/12/2017,"Davis,Charles",The Purple Rose of Cairo,Fantasy,Middle,13,8.69,113.02
544,136623,Soft Focus Video Rental,7/13/2017,"Jennings,John",The Purple Rose of Cairo,Fantasy,North,6,7.8,46.77
2032,137142,Lights-Camera-Action Ltd,7/14/2017,"Bell,Stephen",The Purple Rose of Cairo,Fantasy,South,7,9.74,68.2
397,136576,Lights-Camera-Action Ltd,7/15/2017,"Spears,Julie",The Purple Rose of Cairo,Fantasy,South,4,9.44,37.77
444,136588,Lights-Camera-Action Ltd,7/16/2017,"Ashe,Lucille",The Purple Rose of Cairo,Fantasy,Middle,21,7.94,166.84
453,136592,Creative Films,7/17/2017,"Lee,Frank",The Purple Rose of Cairo,Fantasy,South,24,9.14,219.45
1382,136923,Creative Films,7/18/2017,"Ashe,Lucille",The Purple Rose of Cairo,Fantasy,Middle,18,7.8,140.31
150,136492,Video Flicks International,7/19/2017,"Simpson,Meryl",The Purple Rose of Cairo,Fantasy,South,19,7.49,142.4
1269,136883,Cinefocus DVD,7/20/2017,"Bell,Stephen",The Purple Rose of Cairo,Fantasy,South,15,8.54,128.16
283,136535,Cinefocus DVD,7/21/2017,"Streep,Margaret",The Purple Rose of Cairo,Fantasy,South,20,9.29,185.88
1838,137077,Cinefocus DVD,7/22/2017,"Silverstone,Gloria",The Purple Rose of Cairo,Fantasy,Middle,21,8.99,188.87
1946,137111,Cinefocus DVD,7/23/2017,"Goodman,Paul",The Purple Rose of Cairo,Fantasy,North,21,8.54,179.43
778,136701,Cinefocus DVD,7/24/2017,"Carrey,Julia",The Purple Rose of Cairo,Fantasy,North,15,8.54,128.16
1664,137017,AV Supplies,7/25/2017,"Streep,Margaret",The Purple Rose of Cairo,Fantasy,South,7,7.79,54.56
912,136755,AV Supplies,7/26/2017,"Manning,Marilyn",The Purple Rose of Cairo,Fantasy,Middle,1,8.84,8.84
1760,137050,AV Supplies,7/27/2017,"Simpson,Howard",The Purple Rose of Cairo,Fantasy,North,25,8.69,217.36
77,136466,AV Supplies,7/28/2017,"Carrey,Julia",The Purple Rose of Cairo,Fantasy,North,5,6.75,33.73
1752,137046,Magic Lantern Classic Film Rental,7/29/2017,"Silverstone,Gloria",The Purple Rose of Cairo,Fantasy,Middle,11,9.44,103.88
521,136617,Cheapo Cheap DVD's Ltd,7/30/2017,"Diamond,Elizabeth",The Purple Rose of Cairo,Fantasy,Middle,9,9.14,82.3
2120,137174,Cheapo Cheap DVD's Ltd,7/31/2017,"Diamond,Elizabeth",The Purple Rose of Cairo,Fantasy,Middle,19,9.59,182.28
1551,136980,Cheapo Cheap DVD's Ltd,8/1/2017,"Newhart,Anna",The Purple Rose of Cairo,Fantasy,Middle,10,9.59,95.94
449,136591,Cheapo Cheap DVD's Ltd,8/2/2017,"Ashe,Lucille",The Purple Rose of Cairo,Fantasy,Middle,5,8.54,42.72
1497,136964,Cheapo Cheap DVD's Ltd,8/3/2017,"Putin,Julia",The Purple Rose of Cairo,Fantasy,North,11,9.59,105.53
250,136522,Cheapo Cheap DVD's Ltd,8/4/2017,"Simpson,Howard",The Purple Rose of Cairo,Fantasy,North,10,8.1,80.95
548,136624,Addison-Freelander Screen Agency,8/5/2017,"Bell,Stephen",The Purple Rose of Cairo,Fantasy,South,10,9.29,92.94
839,136725,Addison-Freelander Screen Agency,8/6/2017,"Simpson,Meryl",The Purple Rose of Cairo,Fantasy,South,4,9.14,36.58
797,136709,Addison-Freelander Screen Agency,8/7/2017,"Newhart,Anna",The Purple Rose of Cairo,Fantasy,Middle,24,9.29,223.05
166,136498,Addison-Freelander Screen Agency,8/8/2017,"Davis,Charles",The Purple Rose of Cairo,Fantasy,Middle,18,7.8,140.31
909,136754,Addison-Freelander Screen Agency,8/9/2017,"Silverstone,Gloria",The Purple Rose of Cairo,Fantasy,Middle,2,8.7,17.39
1766,137053,Addison-Freelander Screen Agency,8/10/2017,"Jennings,John",The Purple Rose of Cairo,Fantasy,North,11,8.09,89.04
1525,136972,Addison-Freelander Screen Agency,8/11/2017,"Hawking,Alfred",The Purple Rose of Cairo,Fantasy,North,16,7.5,119.92
438,136587,Silver Screen Video,8/12/2017,"Newhart,Anna",Wings of Desire,Fantasy,Middle,5,8.69,43.47
203,136509,Silver Screen Video,8/13/2017,"Simpson,Howard",Wings of Desire,Fantasy,North,5,7.64,38.22
2054,137152,Silver Screen Video,8/14/2017,"Hawking,Alfred",Wings of Desire,Fantasy,North,7,9.44,66.11
1925,137103,Silver Screen Video,8/15/2017,"Carrey,Julia",Wings of Desire,Fantasy,North,1,9.59,9.59
363,136565,Box Office Supplies,8/16/2017,"Bell,Stephen",Wings of Desire,Fantasy,South,11,9.74,107.18
1778,137056,Box Office Supplies,8/17/2017,"Streep,Margaret",Wings of Desire,Fantasy,South,13,7.79,101.33
61,136459,Box Office Supplies,8/18/2017,"Simpson,Howard",Wings of Desire,Fantasy,North,15,6.75,101.18
